source_object_type	source_object	source_field	target_object_type	target_object	target_field	relationship	line_no	line_relation_seq	line_content	confidence
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'FOS'	TABLE	TEMP.SYS_WHERE	SYS_CD	WHERE	189	1	     WHERE SYS_CD = 'FOS';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		FUNCTION	TEMP.FN_GET_ACTUAL_MONTH_BEGIN_DATE		CALL_FUNCTION	191	0	    SET ld_actual_month_begin_date = TEMP.FN_GET_ACTUAL_MONTH_BEGIN_DATE();	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	TEMP.FN_GET_ACTUAL_MONTH_BEGIN_DATE	VARIABLE	RPT.PR_TEST_DEMO	ld_actual_month_begin_date	FUNCTION_EXPR_MAP	191	1	    SET ld_actual_month_begin_date = TEMP.FN_GET_ACTUAL_MONTH_BEGIN_DATE();	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		FUNCTION	TEMP.FN_GET_ACTUAL_MONTH_END_DATE		CALL_FUNCTION	192	0	    SET ld_actual_month_end_date   = TEMP.FN_GET_ACTUAL_MONTH_END_DATE();	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	TEMP.FN_GET_ACTUAL_MONTH_END_DATE	VARIABLE	RPT.PR_TEST_DEMO	ld_actual_month_end_date	FUNCTION_EXPR_MAP	192	1	    SET ld_actual_month_end_date   = TEMP.FN_GET_ACTUAL_MONTH_END_DATE();	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_month_flag	VARIABLE	RPT.PR_TEST_DEMO	lv_month_flag	SELECT_EXPR	196	0	            WHEN lv_month_flag = 'E' THEN ld_actual_month_end_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'E'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	196	1	            WHEN lv_month_flag = 'E' THEN ld_actual_month_end_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_actual_month_end_date	VARIABLE	RPT.PR_TEST_DEMO	ld_end_date	VARIABLE_SET_MAP	196	2	            WHEN lv_month_flag = 'E' THEN ld_actual_month_end_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_end_date	VARIABLE_SET_MAP	197	0	            ELSE ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'biz_date='	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	201	0	          'biz_date=' || CHAR(ld_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	201	1	          'biz_date=' || CHAR(ld_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'biz_date='	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	201	2	          'biz_date=' || CHAR(ld_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	201	3	          'biz_date=' || CHAR(ld_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', prev_biz_date='	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	202	0	       || ', prev_biz_date=' || CHAR(ld_last_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_last_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_last_biz_date	SELECT_EXPR	202	1	       || ', prev_biz_date=' || CHAR(ld_last_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', prev_biz_date='	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	202	2	       || ', prev_biz_date=' || CHAR(ld_last_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_last_biz_date	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	202	3	       || ', prev_biz_date=' || CHAR(ld_last_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', next_biz_date='	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	203	0	       || ', next_biz_date=' || CHAR(ld_next_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_next_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_next_biz_date	SELECT_EXPR	203	1	       || ', next_biz_date=' || CHAR(ld_next_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', next_biz_date='	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	203	2	       || ', next_biz_date=' || CHAR(ld_next_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_next_biz_date	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	203	3	       || ', next_biz_date=' || CHAR(ld_next_biz_date)	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', region='	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	204	0	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_region_code	VARIABLE	RPT.PR_TEST_DEMO	lv_region_code	SELECT_EXPR	204	1	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	204	2	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	204	3	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', region='	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	204	4	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_region_code	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	204	5	       || ', region=' || COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', month_flag='	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	205	0	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_month_flag	VARIABLE	RPT.PR_TEST_DEMO	lv_month_flag	SELECT_EXPR	205	1	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	205	2	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	205	3	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:', month_flag='	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	205	4	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_month_flag	VARIABLE	RPT.PR_TEST_DEMO	lv_batch_comment	VARIABLE_SET_MAP	205	5	       || ', month_flag=' || COALESCE(lv_month_flag, '');	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		PROCEDURE	TEMP.PR_PROCEDURE_LOG		CALL_PROCEDURE	207	0	    CALL TEMP.PR_PROCEDURE_LOG(	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_msg_category	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$1 	CALL_PARAM_MAP	208	0	        lv_msg_category,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_procedure_name	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$2 	CALL_PARAM_MAP	209	0	        lv_procedure_name,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'INFO'	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$3 	CALL_PARAM_MAP	210	0	        'INFO',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_batch_comment	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$4 	CALL_PARAM_MAP	211	0	        lv_batch_comment	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Clean temp table'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	217	0	    SET lv_err_pos = 'Position: Clean temp table';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE		DELETE_TABLE	219	0	    DELETE FROM SESSION.TMP_STO_EVENT_SOURCE;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Clear rerun data'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	224	0	    SET lv_err_pos = 'Position: Clear rerun data';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		DELETE_TABLE	226	0	    DELETE FROM TEMP.TEST_EVENT_DETAIL_P DETL	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	WHERE	227	0	     WHERE DETL.PRODUCT_TYPE   = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	227	1	     WHERE DETL.PRODUCT_TYPE   = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	WHERE	228	0	       AND DETL.DEAL_TYPE      = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	228	1	       AND DETL.DEAL_TYPE      = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	WHERE	229	0	       AND DETL.CREATION_DATE  = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	229	1	       AND DETL.CREATION_DATE  = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	WHERE	230	0	       AND DETL.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	WHERE	230	1	       AND DETL.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		DELETE_TABLE	232	0	    DELETE FROM TEMP.TEST_EVENT_MASTER_P MAST	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	233	0	     WHERE MAST.PRODUCT_TYPE   = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	233	1	     WHERE MAST.PRODUCT_TYPE   = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	234	0	       AND MAST.DEAL_TYPE      = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	234	1	       AND MAST.DEAL_TYPE      = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	235	0	       AND MAST.CREATION_DATE  = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	235	1	       AND MAST.CREATION_DATE  = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	236	0	       AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	236	1	       AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		PROCEDURE	TEMP.PR_PROCEDURE_LOG		CALL_PROCEDURE	240	0	    CALL TEMP.PR_PROCEDURE_LOG(	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_msg_category	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$1 	CALL_PARAM_MAP	241	0	        lv_msg_category,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_procedure_name	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$2 	CALL_PARAM_MAP	242	0	        lv_procedure_name,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'INFO'	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$3 	CALL_PARAM_MAP	243	0	        'INFO',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Old rerun data deleted'	PROCEDURE	TEMP.PR_PROCEDURE_LOG	$4 	CALL_PARAM_MAP	244	0	        'Old rerun data deleted'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Load source event rows into temp table'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	250	0	    SET lv_err_pos = 'Position: Load source event rows into temp table';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE		INSERT_TABLE	252	0	    INSERT INTO SESSION.TMP_STO_EVENT_SOURCE	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	CUSTOMER_NUMBER	INSERT_TARGET_COL	254	0	        CUSTOMER_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	SUB_ACCOUNT_NUMBER	INSERT_TARGET_COL	255	0	        SUB_ACCOUNT_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_NUMBER	INSERT_TARGET_COL	256	0	        DEAL_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_SUB_NUMBER	INSERT_TARGET_COL	257	0	        DEAL_SUB_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	PRODUCT_TYPE	INSERT_TARGET_COL	258	0	        PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_TYPE	INSERT_TARGET_COL	259	0	        DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_CLASS	INSERT_TARGET_COL	260	0	        EVENT_CLASS,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_DATE	INSERT_TARGET_COL	261	0	        EVENT_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_ID	INSERT_TARGET_COL	262	0	        EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	PREMIUM_AMOUNT	INSERT_TARGET_COL	263	0	        PREMIUM_AMOUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	SETTLEMENT_AMOUNT	INSERT_TARGET_COL	264	0	        SETTLEMENT_AMOUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	TRADE_CCY	INSERT_TARGET_COL	265	0	        TRADE_CCY,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	SETTLEMENT_CCY	INSERT_TARGET_COL	266	0	        SETTLEMENT_CCY,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	OPTION_STYLE	INSERT_TARGET_COL	267	0	        OPTION_STYLE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	STRIKE_PRICE	INSERT_TARGET_COL	268	0	        STRIKE_PRICE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	NOTIONAL_AMOUNT	INSERT_TARGET_COL	269	0	        NOTIONAL_AMOUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	KNOCK_IN_FLAG	INSERT_TARGET_COL	270	0	        KNOCK_IN_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	KNOCK_OUT_FLAG	INSERT_TARGET_COL	271	0	        KNOCK_OUT_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EXPIRY_DATE	INSERT_TARGET_COL	272	0	        EXPIRY_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EXERCISE_DATE	INSERT_TARGET_COL	273	0	        EXERCISE_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	COMPANY_CODE	INSERT_TARGET_COL	274	0	        COMPANY_CODE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	BRANCH_CODE	INSERT_TARGET_COL	275	0	        BRANCH_CODE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CUSTOMER_NUMBER	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	CUSTOMER_NUMBER	SELECT_FIELD	277	0	    SELECT DEAL.CUSTOMER_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CUSTOMER_NUMBER	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	CUSTOMER_NUMBER	INSERT_SELECT_MAP	277	1	    SELECT DEAL.CUSTOMER_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SUB_ACCOUNT_NUMBER	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	SUB_ACCOUNT_NUMBER	SELECT_FIELD	278	0	           DEAL.SUB_ACCOUNT_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SUB_ACCOUNT_NUMBER	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	SUB_ACCOUNT_NUMBER	INSERT_SELECT_MAP	278	1	           DEAL.SUB_ACCOUNT_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_NUMBER	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	DEAL_NUMBER	SELECT_FIELD	279	0	           DEAL.DEAL_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_NUMBER	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_NUMBER	INSERT_SELECT_MAP	279	1	           DEAL.DEAL_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_SUB_NUMBER	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	DEAL_SUB_NUMBER	SELECT_FIELD	280	0	           DEAL.DEAL_SUB_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_SUB_NUMBER	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_SUB_NUMBER	INSERT_SELECT_MAP	280	1	           DEAL.DEAL_SUB_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PROD_TYPE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	PROD_TYPE	SELECT_FIELD	281	0	           DEAL.PROD_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PROD_TYPE	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	PRODUCT_TYPE	INSERT_SELECT_MAP	281	1	           DEAL.PROD_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	DEAL_TYPE	SELECT_FIELD	282	0	           DEAL.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	DEAL_TYPE	INSERT_SELECT_MAP	282	1	           DEAL.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	TRADE_DATE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	TRADE_DATE	SELECT_EXPR	284	0	               WHEN DEAL.TRADE_DATE = ld_biz_date THEN 'TRADE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	284	1	               WHEN DEAL.TRADE_DATE = ld_biz_date THEN 'TRADE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'TRADE'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	284	2	               WHEN DEAL.TRADE_DATE = ld_biz_date THEN 'TRADE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'TRADE'	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_CLASS	INSERT_SELECT_MAP	284	3	               WHEN DEAL.TRADE_DATE = ld_biz_date THEN 'TRADE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PREMIUM_DATE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	PREMIUM_DATE	SELECT_EXPR	285	0	               WHEN DEAL.PREMIUM_DATE = ld_biz_date THEN 'PREMIUM'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	285	1	               WHEN DEAL.PREMIUM_DATE = ld_biz_date THEN 'PREMIUM'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PREMIUM'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	285	2	               WHEN DEAL.PREMIUM_DATE = ld_biz_date THEN 'PREMIUM'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PREMIUM'	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_CLASS	INSERT_SELECT_MAP	285	3	               WHEN DEAL.PREMIUM_DATE = ld_biz_date THEN 'PREMIUM'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EXERCISE_DATE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	EXERCISE_DATE	SELECT_EXPR	286	0	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	286	1	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EXERCISED_FLAG	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	EXERCISED_FLAG	SELECT_EXPR	286	2	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Y'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	286	3	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'EXERCISE'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	286	4	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'EXERCISE'	SESSION_TABLE	SESSION.TMP_STO_EVENT_SOURCE	EVENT_CLASS	INSERT_SELECT_MAP	286	5	               WHEN DEAL.EXERCISE_DATE = ld_biz_date AND DEAL.EXERCISED_FLAG = 'Y' THEN 'EXERCISE'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EXPIRY_DATE	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	EXPIRY_DATE	SELECT_EXPR	287	0	               WHEN DEAL.EXPIRY_DATE = ld_biz_date AND COALESCE(DEAL.EXERCISED_FLAG, 'N') = 'N' THEN 'EXPIRY'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	287	1	               WHEN DEAL.EXPIRY_DATE = ld_biz_date AND COALESCE(DEAL.EXERCISED_FLAG, 'N') = 'N' THEN 'EXPIRY'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EXERCISED_FLAG	TABLE	TEMP.STRUCTURED_OPTION_DEAL_BEF_EOD	EXERCISED_FLAG	SELECT_EXPR	287	2	               WHEN DEAL.EXPIRY_DATE = ld_biz_date AND COALESCE(DEAL.EXERCISED_FLAG, 'N') = 'N' THEN 'EXPIRY'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'N'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	287	3	               WHEN DEAL.EXPIRY_DATE = ld_biz_date AND COALESCE(DEAL.EXERCISED_FLAG, 'N') = 'N' THEN 'EXPIRY'	PARSER
